(-1.77, 519.09, 517.32)
(-1.76, 519.09, 517.33)
(-1.6800000000000002, 519.09, 517.4100000000001)
(-1.69, 519.09, 517.4)
(-1.63, 519.09, 517.46)
(-1.63, 519.09, 517.46)
(-1.67, 519.09, 517.4200000000001)
(-1.7, 519.09, 517.39)
(-1.73, 519.09, 517.36)
(-1.71, 519.09, 517.38)
(-1.7, 519.09, 517.39)
(-1.6099999999999999, 519.09, 517.48)
(-1.53, 519.09, 517.5600000000001)
(-1.49, 519.09, 517.6)
(-1.48, 519.09, 517.61)
(-1.48, 519.09, 517.61)
(-1.48, 519.09, 517.61)
(-1.48, 519.09, 517.61)
(-1.45, 519.09, 517.64)
(-1.48, 519.09, 517.61)
(-1.27, 519.09, 517.82)
(-1.32, 519.09, 517.77)
(-1.32, 519.09, 517.77)
(-0.72, 519.09, 518.37)
(-0.56, 519.09, 518.5300000000001)
(-0.75, 519.09, 518.34)
(-0.72, 519.09, 518.37)
(-0.7, 519.09, 518.39)
(-0.63, 519.09, 518.46)
(-0.67, 519.09, 518.4200000000001)
(-0.67, 519.09, 518.4200000000001)
(-0.62, 519.09, 518.47)
(-0.64, 519.09, 518.45)
(-0.59, 519.09, 518.5)
(-0.56, 519.09, 518.5300000000001)
(-0.56, 519.09, 518.5300000000001)
(-0.6, 519.09, 518.49)
(-0.55, 519.09, 518.5400000000001)
(-0.74, 519.09, 518.35)
(-1.04, 519.09, 518.0500000000001)
(-1.11, 519.09, 517.98)
(-1.02, 519.09, 518.07)
(-0.98, 519.09, 518.11)
(-1.0, 519.09, 518.09)
(-1.07, 519.09, 518.02)
(-1.09, 519.09, 518.0)
(-1.25, 519.09, 517.84)
(-1.46, 519.09, 517.63)
(-1.94, 519.09, 517.15)
(-2.2800000000000002, 519.09, 516.8100000000001)
(-2.34, 519.09, 516.75)
(-2.55, 519.09, 516.5400000000001)
(-2.54, 519.09, 516.5500000000001)
(-2.29, 519.09, 516.8000000000001)
(-2.29, 519.09, 516.8000000000001)
(-2.27, 519.09, 516.82)
(-2.39, 519.09, 516.7)
(-2.35, 519.09, 516.74)
(-2.5, 519.09, 516.59)
(-2.31, 519.09, 516.7800000000001)
(-2.44, 519.09, 516.65)
(-2.4, 519.09, 516.69)
(-2.4, 519.09, 516.69)
(-2.37, 519.09, 516.72)
(-2.32, 519.09, 516.77)
(-2.09, 519.09, 517.0)
(-1.47, 519.09, 517.62)
(-1.2, 519.09, 517.89)
(-1.37, 519.09, 517.72)
(-1.28, 519.09, 517.8100000000001)
(-1.27, 519.09, 517.82)
(-1.47, 519.09, 517.62)
(-1.98, 519.09, 517.11)
(-2.07, 519.09, 517.02)
(-2.01, 519.09, 517.08)
(-1.98, 519.09, 517.11)
(-1.6800000000000002, 519.09, 517.4100000000001)
(-1.38, 519.09, 517.71)
(-1.48, 519.09, 517.61)
(-1.49, 519.09, 517.6)
(-2.03, 519.09, 517.0600000000001)
(-2.05, 519.09, 517.0400000000001)
(-2.15, 519.09, 516.94)
(-2.1, 519.09, 516.99)
(-2.02, 519.09, 517.07)
(-2.12, 519.09, 516.97)
(-2.12, 519.09, 516.97)
(-2.02, 519.09, 517.07)
(-1.98, 519.09, 517.11)
(-2.49, 519.09, 516.6)
(-1.8900000000000001, 519.09, 517.2)
(-2.09, 519.09, 517.0)
(-2.18, 519.09, 516.9100000000001)
(-1.8399999999999999, 519.09, 517.25)
(-1.6, 519.09, 517.49)
(-1.77, 519.09, 517.32)
(-1.72, 519.09, 517.37)
(-1.75, 519.09, 517.34)
(-1.81, 519.09, 517.2800000000001)
(-1.5, 519.09, 517.59)
(-1.47, 519.09, 517.62)
(-1.75, 519.09, 517.34)
(-1.9100000000000001, 519.09, 517.1800000000001)
(-1.8399999999999999, 519.09, 517.25)
(-1.8, 519.09, 517.2900000000001)
(-1.87, 519.09, 517.22)
(-1.78, 519.09, 517.3100000000001)
(-1.88, 519.09, 517.21)
(-1.92, 519.09, 517.1700000000001)
(-1.9, 519.09, 517.19)
(-1.9100000000000001, 519.09, 517.1800000000001)
(-1.77, 519.09, 517.32)
(-1.85, 519.09, 517.24)
(-1.94, 519.09, 517.15)
(-1.94, 519.09, 517.15)
(-1.83, 519.09, 517.26)
(-2.11, 519.09, 516.98)
(-2.21, 519.09, 516.88)
(-2.42, 519.09, 516.6700000000001)
(-2.67, 519.09, 516.4200000000001)
(-2.85, 519.09, 516.24)
(-2.7800000000000002, 519.09, 516.3100000000001)
(-2.6, 519.09, 516.49)
(-2.57, 519.09, 516.52)
(-2.55, 519.09, 516.5400000000001)
(-2.59, 519.09, 516.5)
(-2.62, 519.09, 516.47)
(-2.56, 519.09, 516.5300000000001)
(-2.37, 519.09, 516.72)
(-2.37, 519.09, 516.72)
(-2.37, 519.09, 516.72)
(-2.38, 519.09, 516.71)
(-2.58, 519.09, 516.51)
(-3.03, 519.09, 516.0600000000001)
(-2.69, 519.09, 516.4)
(-2.42, 519.09, 516.6700000000001)
(-2.5300000000000002, 519.09, 516.5600000000001)
(-2.4699999999999998, 519.09, 516.62)
(-2.7, 519.09, 516.39)
(-2.58, 519.09, 516.51)
(-2.75, 519.09, 516.34)
(-2.48, 519.09, 516.61)
(-2.7199999999999998, 519.09, 516.37)
(-2.52, 519.09, 516.57)
(-2.5300000000000002, 519.09, 516.5600000000001)
(-2.46, 519.09, 516.63)
(-2.33, 519.09, 516.76)
(-2.37, 519.09, 516.72)
(-2.38, 519.09, 516.71)
(-2.35, 519.09, 516.74)
(-2.32, 519.09, 516.77)
(-2.32, 519.09, 516.77)
(-2.29, 519.09, 516.8000000000001)
(-1.96, 519.09, 517.13)
(-2.1, 519.09, 516.99)
(-1.9100000000000001, 519.09, 517.1800000000001)
(-1.94, 519.09, 517.15)
(-2.06, 519.09, 517.0300000000001)
(-1.99, 519.09, 517.1)
(-2.05, 519.09, 517.0400000000001)
(-2.05, 519.09, 517.0400000000001)
(-2.02, 519.09, 517.07)
(-2.02, 519.09, 517.07)
(-1.49, 519.09, 517.6)
(-1.45, 519.09, 517.64)
(-1.79, 519.09, 517.3000000000001)
(-1.8, 519.09, 517.2900000000001)
(-1.87, 519.09, 517.22)
(-2.04, 519.09, 517.0500000000001)
(-2.13, 519.09, 516.96)
(-2.56, 519.09, 516.5300000000001)
(-2.44, 519.09, 516.65)
(-2.19, 519.09, 516.9)
(-2.15, 519.09, 516.94)
(-2.25, 519.09, 516.84)
(-2.34, 519.09, 516.75)
(-2.27, 519.09, 516.82)
(-2.75, 519.09, 516.34)
(-2.7, 519.09, 516.39)
(-2.7, 519.09, 516.39)
(-2.67, 519.09, 516.4200000000001)
(-2.59, 519.09, 516.5)
(-2.5, 519.09, 516.59)
(-2.4699999999999998, 519.09, 516.62)
(-2.43, 519.09, 516.6600000000001)
(-2.4, 519.09, 516.69)
(-2.41, 519.09, 516.6800000000001)
(-2.46, 519.09, 516.63)
(-2.41, 519.09, 516.6800000000001)
(-2.62, 519.09, 516.47)
(-2.29, 519.09, 516.8000000000001)
(-2.2800000000000002, 519.09, 516.8100000000001)
(-2.21, 519.09, 516.88)
(-2.23, 519.09, 516.86)
(-2.32, 519.09, 516.77)
(-2.33, 519.09, 516.76)
(-2.22, 519.09, 516.87)
(-2.1, 519.09, 516.99)
(-1.83, 519.09, 517.26)
(-1.8599999999999999, 519.09, 517.23)
(-1.87, 519.09, 517.22)
(-1.8399999999999999, 519.09, 517.25)
(-1.65, 519.09, 517.44)
(-1.83, 519.09, 517.26)
(-1.77, 519.09, 517.32)
(-2.05, 519.09, 517.0400000000001)
(-1.8900000000000001, 519.09, 517.2)
(-1.8900000000000001, 519.09, 517.2)
(-1.8199999999999998, 519.09, 517.27)
(-2.03, 519.09, 517.0600000000001)
(-2.2, 519.09, 516.89)
(-2.07, 519.09, 517.02)
(-2.05, 519.09, 517.0400000000001)
(-2.18, 519.09, 516.9100000000001)
(-2.44, 519.09, 516.65)
(-2.33, 519.09, 516.76)
(-2.31, 519.09, 516.7800000000001)
(-2.27, 519.09, 516.82)
(-2.23, 519.09, 516.86)
(-2.21, 519.09, 516.88)
(-2.39, 519.09, 516.7)
(-2.25, 519.09, 516.84)
(-2.22, 519.09, 516.87)
(-2.26, 519.09, 516.83)
(-2.09, 519.09, 517.0)
(-2.11, 519.09, 516.98)
(-2.11, 519.09, 516.98)
(-2.14, 519.09, 516.95)
(-2.08, 519.09, 517.01)
(-2.1, 519.09, 516.99)
(-2.05, 519.09, 517.0400000000001)
(-2.1, 519.09, 516.99)
(-2.48, 519.09, 516.61)
(-2.44, 519.09, 516.65)
(-2.46, 519.09, 516.63)
(-2.54, 519.09, 516.5500000000001)
(-2.54, 519.09, 516.5500000000001)
(-2.58, 519.09, 516.51)
(-2.8, 519.09, 516.2900000000001)
(-2.87, 519.09, 516.22)
(-2.64, 519.09, 516.45)
(-2.82, 519.09, 516.27)
(-2.64, 519.09, 516.45)
(-2.71, 519.09, 516.38)
(-2.81, 519.09, 516.2800000000001)
(-2.69, 519.09, 516.4)
(-2.76, 519.09, 516.33)
(-2.82, 519.09, 516.27)
(-2.86, 519.09, 516.23)
(-3.08, 519.09, 516.01)
(-3.06, 519.09, 516.0300000000001)
